dlist,elist,genus_jw,se_jw,gender_switch
Plantago maritima,Plantago maritima,1.0,1.0,False
Plantago villifera,Plantago villifera,1.0,1.0,False
Plantago drummondii,Plantago drummondii,1.0,1.0,False
Plantago weldenii,Plantago weldenii,1.0,1.0,False
Plantago coronopus,Plantago coronopus,1.0,1.0,False
Plantago latifolia,Plantago latifolia,1.0,1.0,False
Plantago columnae,Plantago columnae,1.0,1.0,False
Plantago urvillei,Plantago urvillei,1.0,1.0,False
Plantago eriopoda,Plantago eriopoda,1.0,1.0,False
Plantago lanuginosa,Plantago lanuginosa,1.0,1.0,False
Plantago commutata,Plantago commutata,1.0,1.0,False
Plantago media,Plantago media,1.0,1.0,False
Plantago fuscescens,Plantago fuscescens,1.0,1.0,False
Plantago maxima,Plantago maxima,1.0,1.0,False
Plantago australis,Plantago australis,1.0,1.0,False
Plantago schrenkii,Plantago schrenkii,1.0,1.0,False
Plantago cornuti,Plantago cornuti,1.0,1.0,False
Plantago formosana,Plantago formosana,1.0,1.0,False
Plantago cupani,Plantago cupanii,1.0,0.980952380952,True
Plantago stepposa,Plantago stepposa,1.0,1.0,False
Plantago uniflora,Plantago uniflora,1.0,1.0,False
Plantago durvillei,Plantago urvillei,1.0,0.962962962963,False
Plantago hartwegii,Plantago hartwegii,1.0,1.0,False
Plantago macronipponica,Plantago macronipponica,1.0,1.0,False
Platanus chiapensis,Platanus chiapensis,1.0,1.0,False
Platanus densicoma,Platanus densicoma,1.0,1.0,False
Platanus macrophylla,Platanus macrophylla,1.0,1.0,False
Platanus mexicana,Platanus mexicana,1.0,1.0,False
Platanus reuteri,Platanus reuteri,1.0,1.0,False
Platanus occidentalis,Platanus occidentalis,1.0,1.0,False
Platanus racemosa,Platanus racemosa,1.0,1.0,False
Platanus orientalis,Platanus orientalis,1.0,1.0,False
Platanus integrifolia,Platanus integrifolia,1.0,1.0,False
Platanus insularis,Platanus insularis,1.0,1.0,False
Platanus oaxacana,Platanus oaxacana,1.0,1.0,False
Platanus orientalior,Platanus orientalior,1.0,1.0,False
Platanus cretica,Platanus cretica,1.0,1.0,False
Platanus lobata,Platanus lobata,1.0,1.0,False
Platanus digitata,Platanus digitata,1.0,1.0,False
Platanus lindeniana,Platanus lindeniana,1.0,1.0,False
Platanus palmata,Platanus palmata,1.0,1.0,False
Platanus cuneata,Platanus cuneata,1.0,1.0,False
Platycladus orientalis,Platycladus orientalis,1.0,1.0,False
Platycyamus regnellii,Platycyamus regnellii,1.0,1.0,False
Platypodium elegans,Platypodium elegans,1.0,1.0,False
Plectranthus rotundifolius,Plectranthus rotundifolius,1.0,1.0,False
Plectranthus ternatus,Plectranthus ternatus,1.0,1.0,False
Plectranthus ingratus,Plectranthus ingratus,1.0,1.0,False
Plectranthus aromaticus,Plectranthus aromaticus,1.0,1.0,False
Plectranthus scutellarioides,Plectranthus scutellarioides,1.0,1.0,False
Plectranthus tuberosus,Plectranthus tuberosus,1.0,1.0,False
Plectranthus nudiflorus,Plectranthus nudiflorus,1.0,1.0,False
Pleurophyllum hookeri,Pleurophyllum hookeri,1.0,1.0,False
Pleuropogon sabinei,Pleuropogon sabinei,1.0,1.0,False
Pleuropteropyrum weyrichii,Pleuropteropyrum weyrichii,1.0,1.0,False
Pleurospermum uralense,Pleurospermum uralense,1.0,1.0,False
Pleurospermum austriacum,Pleurospermum austriacum,1.0,1.0,False
Pleurospermum simplex,Pleurospermum simplex,1.0,1.0,False
Plinia rivularis,Plinia rivularis,1.0,1.0,False
Plumeria confusa,Plumeria confusa,1.0,1.0,False
Plumeria cuneifolia,Plumeria cuneifolia,1.0,1.0,False
Plumeria obtusa,Plumeria obtusa,1.0,1.0,False
Plumeria emarginata,Plumeria emarginata,1.0,1.0,False
Plumeria jamaicensis,Plumeria jamaicensis,1.0,1.0,False
Plumeria venosa,Plumeria venosa,1.0,1.0,False
Plumeria krugii,Plumeria krugii,1.0,1.0,False
Plumeria cubensis,Plumeria cubensis,1.0,1.0,False
Plumeria clusioides,Plumeria clusioides,1.0,1.0,False
Plumeria ostenfeldii,Plumeria ostenfeldii,1.0,1.0,False
Plumeria cayensis,Plumeria cayensis,1.0,1.0,False
Plumeria marchii,Plumeria marchii,1.0,1.0,False
Plumeria montana,Plumeria montana,1.0,1.0,False
Plumeria barahonensis,Plumeria barahonensis,1.0,1.0,False
Plumeria rubra,Plumeria rubra,1.0,1.0,False
Plumeria beatensis,Plumeria beatensis,1.0,1.0,False
Plumeria inaguensis,Plumeria inaguensis,1.0,1.0,False
Plumeria ekmanii,Plumeria ekmanii,1.0,1.0,False
Plumeria nipensis,Plumeria nipensis,1.0,1.0,False
Plumeria stenopetala,Plumeria stenopetala,1.0,1.0,False
Poa flaccidula,Poa flaccida,1.0,0.98,False
Poa schoenites,Poa schoenites,1.0,1.0,False
Poa planifolia,Poa planifolia,1.0,1.0,False
Poa filiculmis,Poa filiculmis,1.0,1.0,False
Poa laxiflora,Poa latiflora,1.0,0.940740740741,False
Poa rigidula,Poa rigidula,1.0,1.0,False
Poa alpina,Poa alpina,1.0,1.0,False
Poa sikkimensis,Poa sikkimensis,1.0,1.0,False
Poa supina,Poa supina,1.0,1.0,False
Poa flexuosa,Poa flexuosa,1.0,1.0,False
Poa bucharica,Poa bucharica,1.0,1.0,False
Poa cenisia,Poa cenisia,1.0,1.0,False
Poa elanata,Poa lanata,1.0,0.952380952381,False
Poa andina,Poa andina,1.0,1.0,False
Poa compressa,Poa compressa,1.0,1.0,False
Poa stiriaca,Poa stiriaca,1.0,1.0,False
Poa angusta,Poa angustata,1.0,0.977777777778,False
Poa stereophylla,Poa stereophylla,1.0,1.0,False
Poa laxa,Poa laxa,1.0,1.0,False
Poa minor,Poa minor,1.0,1.0,False
Poa pumila,Poa pumila,1.0,1.0,False
Poa parva,Poa parvula,1.0,0.942857142857,False
Poa humilis,Poa humilis,1.0,1.0,False
Poa smirnowii,Poa smirnowii,1.0,1.0,False
Poa spondyloides,Poa sphondylodes,1.0,0.955555555556,False
Poa occidentalis,Poa occidentalis,1.0,1.0,False
Poa foliosa,Poa foliosa,1.0,1.0,False
Poa acroleuca,Poa acroleuca,1.0,1.0,False
Poa tennantiana,Poa tennantiana,1.0,1.0,False
Poa zaprjagajevi,Poa zaprjagajevii,1.0,1.0,True
Poa trivialis,Poa trivialis,1.0,1.0,False
Poa matsumurae,Poa matsumurae,1.0,1.0,False
Poa bulbosa,Poa bulbosa,1.0,1.0,False
Poa hartzii,Poa hartzii,1.0,1.0,False
Poa hisauchii,Poa hisauchii,1.0,1.0,False
Poa variegata,Poa variegata,1.0,1.0,False
Poa glauca,Poa glauca,1.0,1.0,False
Poa schoenoides,Poa schoenites,1.0,0.962424242424,False
Poa cookii,Poa cookii,1.0,1.0,False
Poa longiglumis,Poa longiglumis,1.0,1.0,False
Poa lindebergii,Poa lindebergii,1.0,1.0,False
Poa nipponica,Poa nipponica,1.0,1.0,False
Poa dolichophylla,Poa dolichochyra,1.0,0.960256410256,False
Poa incerta,Poa incerta,1.0,1.0,False
Poa fernaldiana,Poa fernaldiana,1.0,1.0,False
Poa tunicata,Poa tunicata,1.0,1.0,False
Poa tanfiljewii,Poa tanfiljewii,1.0,1.0,False
Poa fendleriana,Poa fendleriana,1.0,1.0,False
Poa leptoclada,Poa leptoclada,1.0,1.0,False
Poa badensis,Poa badensis,1.0,1.0,False
Poa ianthina,Poa ianthina,1.0,1.0,False
Poa iberica,Poa iberica,1.0,1.0,False
Poa interior,Poa interior,1.0,1.0,False
Poa pachyantha,Poa pachyantha,1.0,1.0,False
Poa alpigena,Poa alpigena,1.0,1.0,False
Poa nepalensis,Poa nepalensis,1.0,1.0,False
Poa jemtlandica,Poa jemtlandica,1.0,1.0,False
Poa bactriana,Poa bactriana,1.0,1.0,False
Poa annua,Poa annua,1.0,1.0,False
Poa molineri,Poa molineri,1.0,1.0,False
Poa arctica,Poa arctica,1.0,1.0,False
Poa langiana,Poa langeana,1.0,0.95,False
Poa altaica,Poa altaica,1.0,1.0,False
Poa varia,Poa varia,1.0,1.0,False
Poa palustris,Poa palustris,1.0,1.0,False
Poa sinaica,Poa sinaica,1.0,1.0,False
Poa molinerii,Poa molinerii,1.0,1.0,False
Poa rupicola,Poa rupicola,1.0,1.0,False
Poa rehmannii,Poa rehmannii,1.0,1.0,False
Poa sesslerioides,Poa seslerioides,1.0,0.982051282051,False
Poa bourgaei,Poa bourgeaei,1.0,0.960648148148,False
Poa schimperiana,Poa schimperiana,1.0,1.0,False
Poa sheldoni,Poa sheldonii,1.0,0.992592592593,True
Poa tolmatchewii,Poa tolmatchewii,1.0,1.0,False
Poa nemoralis,Poa nemoralis,1.0,1.0,False
Poa feratiana,Poa feratiana,1.0,1.0,False
Poa angustifolia,Poa angustifolia,1.0,1.0,False
Poa abbreviata,Poa abbreviata,1.0,1.0,False
Poa lanata,Poa lanata,1.0,1.0,False
Poa indattenuata,Poa indattenuata,1.0,1.0,False
Poa sichotensis,Poa sichotensis,1.0,1.0,False
Poa infirma,Poa infirma,1.0,1.0,False
Poa bigelovii,Poa bigelovii,1.0,1.0,False
Poa crymophila,Poa crymophila,1.0,1.0,False
Poa hackelii,Poa hackelii,1.0,1.0,False
Poa sinattenuata,Poa sinattenuata,1.0,1.0,False
Poa lanuginosa,Poa lanuginosa,1.0,1.0,False
Poa perconcinna,Poa perconcinna,1.0,1.0,False
Poa gayana,Poa grayana,1.0,0.957142857143,False
Poa urssulensis,Poa urssulensis,1.0,1.0,False
Poa araratica,Poa araratica,1.0,1.0,False
Poa cusickii,Poa cusickii,1.0,1.0,False
Poa sterilis,Poa sterilis,1.0,1.0,False
Poa timoleontis,Poa timoleontis,1.0,1.0,False
Poa poophagorum,Poa poophagorum,1.0,1.0,False
Poa sublanata,Poa sublanata,1.0,1.0,False
Poa soongarica,Poa songarica,1.0,0.973333333333,False
Poa dolichachyra,Poa dolichachyra,1.0,1.0,False
Poa caucasica,Poa caucasica,1.0,1.0,False
Poa legionensis,Poa legionensis,1.0,1.0,False
Poa stenantha,Poa stenantha,1.0,1.0,False
Poa spillmani,Poa spillmanii,1.0,0.996666666667,True
Poa secunda,Poa secundaria,1.0,0.97,False
Poa perligulata,Poa perligularis,1.0,0.985606060606,False
Poa arida,Poa arida,1.0,1.0,False
Poa litorosa,Poa litorosa,1.0,1.0,False
Poa trachyphylla,Poa trachyphylla,1.0,1.0,False
Poa autumnalis,Poa autumnalis,1.0,1.0,False
Poa tianschanica,Poa tianschanica,1.0,1.0,False
Poa pilipes,Poa pilipes,1.0,1.0,False
Poa longii,Poa longipila,1.0,0.944444444444,False
Poa anceps,Poa anceps,1.0,1.0,False
Poa cottoni,Poa cottonii,1.0,0.9875,True
Poa macrocalyx,Poa macrocalyx,1.0,1.0,False
Poa longifolia,Poa longifolia,1.0,1.0,False
Poa attenuata,Poa attenuata,1.0,1.0,False
Poa trinervis,Poa trinervata,1.0,0.947777777778,False
Poa pratensis,Poa pratensis,1.0,1.0,False
Poa gracilior,Poa gracilis,1.0,0.965277777778,False
Poa sibirica,Poa sibirica,1.0,1.0,False
Poa hengshanica,Poa hengshanica,1.0,1.0,False
Poa versicolor,Poa versicolor,1.0,1.0,False
Poa ligulata,Poa ligulata,1.0,1.0,False
Poa remota,Poa remota,1.0,1.0,False
Poa pannonica,Poa pannonica,1.0,1.0,False
Podalyria argentea,Podalyria argentea,1.0,1.0,False
Podocarpus atjehensis,Podocarpus atjehensis,1.0,1.0,False
Podocarpus brevifolius,Podocarpus brevifolius,1.0,1.0,False
Podocarpus bracteatus,Podocarpus bracteatus,1.0,1.0,False
Podocarpus nagi,Podocarpus nagi,1.0,1.0,False
Podocarpus bracteata,Podocarpus bracteatus,1.0,0.979259259259,True
Podocarpus elatus,Podocarpus elatus,1.0,1.0,False
Podocarpus lawrencei,Podocarpus lawrencei,1.0,1.0,False
Podocarpus neriifolius,Podocarpus neriifolius,1.0,1.0,False
Podocarpus cuspidata,Podocarpus cuspidatus,1.0,0.979259259259,True
Podocarpus koraiana,Podocarpus koraiana,1.0,1.0,False
Podocarpus ferruginea,Podocarpus ferrugineus,1.0,0.990606060606,True
Podocarpus falcatus,Podocarpus falcatus,1.0,1.0,False
Podocarpus macrophyllus,Podocarpus macrophyllus,1.0,1.0,False
Podocarpus ridleyi,Podocarpus ridleyi,1.0,1.0,False
Podocarpus teysmannii,Podocarpus teysmannii,1.0,1.0,False
Podocarpus macrophylla,Podocarpus macrophyllus,1.0,1.0,True
Podocarpus neglecta,Podocarpus neglectus,1.0,0.965277777778,True
Podocarpus spicata,Podocarpus spicatus,1.0,0.947619047619,True
Podocarpus rubens,Podocarpus rubens,1.0,1.0,False
Podocarpus celatus,Podocarpus elatus,1.0,0.952380952381,False
Podocarpus totara,Podocarpus totara,1.0,1.0,False
Podocarpus lawrencii,Podocarpus lawrencei,1.0,0.977777777778,False
Podocarpus makoyi,Podocarpus makoyi,1.0,1.0,False
Podocarpus gnidioides,Podocarpus gnidioides,1.0,1.0,False
Podocarpus falcata,Podocarpus falcatus,1.0,0.947619047619,True
Podocarpus caespitosus,Podocarpus caespitosus,1.0,1.0,False
Podophyllum peltatum,Podophyllum peltatum,1.0,1.0,False
Podospermum alpigenum,Podospermum alpigenum,1.0,1.0,False
Podospermum roseum,Podospermum roseum,1.0,1.0,False
Poecilanthe parviflora,Poecilanthe parviflora,1.0,1.0,False
Poga oleosa,Poga oleosa,1.0,1.0,False
Pogonatherum paniceum,Pogonatherum paniceum,1.0,1.0,False
Pogonatum japonicum,Polygonatum japonicum,0.951515151515,1.0,False
Pogonatum microphyllum,Polygonatum macrophyllum,0.951515151515,0.95,False
Polemonium occidentale,Polemonium occidentale,1.0,1.0,False
Polemonium villosum,Polemonium villosum,1.0,1.0,False
Polemonium hultenii,Polemonium hultenii,1.0,1.0,False
Polemonium liniflorum,Polemonium liniflorum,1.0,1.0,False
Polemonium caucasicum,Polemonium caucasicum,1.0,1.0,False
Polemonium laxiflorum,Polemonium laxiflorum,1.0,1.0,False
Polemonium caeruleum,Polemonium caeruleum,1.0,1.0,False
Polemonium chinense,Polemonium chinense,1.0,1.0,False
Polemonium boreale,Polemonium boreale,1.0,1.0,False
Polycalymma stuartii,Polycalymma stuartii,1.0,1.0,False
Polycarpaea atherophora,Polycarpaea atherophora,1.0,1.0,False
Polycarpaea filifolia,Polycarpaea filifolia,1.0,1.0,False
Polycarpaea brasiliensis,Polycarpaea brasiliensis,1.0,1.0,False
Polycarpaea breviflora,Polycarpaea brevifolia,1.0,0.958518518519,False
Polycarpaea spadicea,Polycarpaea spadicea,1.0,1.0,False
Polycarpaea grandiflora,Polycarpaea grandiflora,1.0,1.0,False
Polycarpaea indica,Polycarpaea indica,1.0,1.0,False
Polycarpaea corymbosa,Polycarpaea corymbosa,1.0,1.0,False
Polycarpaea eriantha,Polycarpaea eriantha,1.0,1.0,False
Polycarpaea densiflora,Polycarpaea densiflora,1.0,1.0,False
Polycnemum erinaceum,Polycnemum erinaceum,1.0,1.0,False
Polygala amarella,Polygala amarella,1.0,1.0,False
Polygala oxyptera,Polygala oxyptera,1.0,1.0,False
Polygala serpyllacea,Polygala serpyllacea,1.0,1.0,False
Polygala hybrida,Polygala hybrida,1.0,1.0,False
Polygala vulgaris,Polygala vulgaris,1.0,1.0,False
Polygala chamaebuxus,Polygala chamaebuxus,1.0,1.0,False
Polygala angustifolia,Polygala angustifolia,1.0,1.0,False
Polygala nicaeensis,Polygala nicaeensis,1.0,1.0,False
Polygala alpicola,Polygala alpicola,1.0,1.0,False
Polygala amara,Polygala amara,1.0,1.0,False
Polygala comosa,Polygala comosa,1.0,1.0,False
Polygala serpyllifolia,Polygala serpyllifolia,1.0,1.0,False
Polygala calcarea,Polygala calcarea,1.0,1.0,False
Polygala austriaca,Polygala austriaca,1.0,1.0,False
Polygonatum biflorum,Polygonatum biflorum,1.0,1.0,False
Polygonatum hybridum,Polygonatum hybridum,1.0,1.0,False
Polygonatum verticillatum,Polygonatum verticillatum,1.0,1.0,False
Polygonatum pubescens,Polygonatum pubescens,1.0,1.0,False
Polygonatum sewerzowii,Polygonatum sewerzowi,1.0,0.996666666667,True
Polygonatum multiflorum,Polygonatum multiflorum,1.0,1.0,False
Polygonatum cyrtonema,Polygonatum cyrtonema,1.0,1.0,False
Polygonatum stenophyllum,Polygonatum stenophyllum,1.0,1.0,False
Polygonatum roseum,Polygonatum roseum,1.0,1.0,False
Polygonatum glaberrimum,Polygonatum glaberrimum,1.0,1.0,False
Polygonatum odoratum,Polygonatum odoratum,1.0,1.0,False
Polygonum turgidum,Polygonum turgidum,1.0,1.0,False
Polygonum flaccidum,Polygonum flaccidum,1.0,1.0,False
Polygonum bellardii,Polygonum bellardii,1.0,1.0,False
Polygonum oryzetorum,Polygonum oryzetorum,1.0,1.0,False
Polygonum compactum,Polygonum compactum,1.0,1.0,False
Polygonum statice,Polygonum statice,1.0,1.0,False
Polygonum novoascanicum,Polygonum novoascanicum,1.0,1.0,False
Polygonum paniculatum,Polygonum paniculatum,1.0,1.0,False
Polygonum striatum,Polygonum striatum,1.0,1.0,False
Polygonum roxburghii,Polygonum roxburghii,1.0,1.0,False
Polygonum posumbu,Polygonum posumbu,1.0,1.0,False
Polygonum weyrichii,Polygonum weyrichii,1.0,1.0,False
Polygonum donii,Polygonum donii,1.0,1.0,False
Polygonum hystriculum,Polygonum hystriculum,1.0,1.0,False
Polygonum berteroi,Polygonum berteroi,1.0,1.0,False
Polygonum hachidyoense,Polygonum hachidyoense,1.0,1.0,False
Polygonum biaristatum,Polygonum biaristatum,1.0,1.0,False
Polygonum humifusum,Polygonum humifusum,1.0,1.0,False
Polygonum niloticum,Polygonum niloticum,1.0,1.0,False
Polygonum bistortum,Polygonum bistortum,1.0,1.0,False
Polygonum plebeium,Polygonum plebeium,1.0,1.0,False
Polygonum hispidum,Polygonum hispidum,1.0,1.0,False
Polygonum schinzii,Polygonum schinzii,1.0,1.0,False
Polygonum divaricatum,Polygonum divaricatum,1.0,1.0,False
Polygonum pubescens,Polygonum pubescens,1.0,1.0,False
Polygonum uruguense,Polygonum uruguense,1.0,1.0,False
Polygonum bucharicum,Polygonum bucharicum,1.0,1.0,False
Polygonum acidum,Polygonum acidulum,1.0,0.958333333333,False
Polygonum utriculatum,Polygonum utriculatum,1.0,1.0,False
Polygonum pallidum,Polygonum pallidum,1.0,1.0,False
Polygonum acetosellum,Polygonum acetosellum,1.0,1.0,False
Polygonum yokusaianum,Polygonum yokusaianum,1.0,1.0,False
Polygonum glandulosum,Polygonum glandulosum,1.0,1.0,False
Polygonum acetosum,Polygonum acetosellum,1.0,0.963636363636,False
Polygonum agrestinum,Polygonum agrestinum,1.0,1.0,False
Polygonum polymorphum,Polygonum polymorphum,1.0,1.0,False
Polygonum scabridum,Polygonum scabrum,1.0,0.962962962963,False
Polygonum reynoutria,Polygonum reynoutria,1.0,1.0,False
Polygonum amurense,Polygonum amurense,1.0,1.0,False
Polygonum procumbens,Polygonum procumbens,1.0,1.0,False
Polygonum biforme,Polygonum biforme,1.0,1.0,False
Polygonum ferrugineum,Polygonum ferrugineum,1.0,1.0,False
Polygonum patulum,Polygonum patulum,1.0,1.0,False
Polygonum kitaibelianum,Polygonum kitaibelianum,1.0,1.0,False
Polygonum aphyllum,Polygonum aphyllum,1.0,1.0,False
Polygonum striatulum,Polygonum striatum,1.0,0.98,False
Polygonum agreste,Polygonum agreste,1.0,1.0,False
Polygonum persicarium,Polygonum persicaria,1.0,0.990606060606,True
Polygonum plebejum,Polygonum plebeium,1.0,0.958333333333,False
Polygonum angustifolium,Polygonum angustifolium,1.0,1.0,False
Polygonum propinquum,Polygonum propinquum,1.0,1.0,False
Polygonum undulatum,Polygonum undulatum,1.0,1.0,False
Polygonum serotinum,Polygonum serotinum,1.0,1.0,False
Polygonum linicola,Polygonum linicola,1.0,1.0,False
Polygonum oleraceum,Polygonum oleraceum,1.0,1.0,False
Polygonum spectabile,Polygonum spectabile,1.0,1.0,False
Polygonum acidulum,Polygonum acidulum,1.0,1.0,False
Polygonum arenarium,Polygonum arenastrum,1.0,0.948148148148,False
Polygonum chilense,Polygonum chilense,1.0,1.0,False
Polygonum sieboldii,Polygonum sieboldii,1.0,1.0,False
Polygonum rubescens,Polygonum rubescens,1.0,1.0,False
Polygonum calcatum,Polygonum calcatum,1.0,1.0,False
Polygonum aviculare,Polygonum aviculare,1.0,1.0,False
Polygonum mite,Polygonum mite,1.0,1.0,False
Polygonum brittingeri,Polygonum brittingeri,1.0,1.0,False
Polygonum hidropiper,Polygonum hidropiper,1.0,1.0,False
Polygonum parviflorum,Polygonum parviflorum,1.0,1.0,False
Polygonum scaberulum,Polygonum scabrum,1.0,0.94,False
Polygonum hypanicum,Polygonum hypanicum,1.0,1.0,False
Polygonum nervosum,Polygonum nervosum,1.0,1.0,False
Polygonum ruderale,Polygonum ruderale,1.0,1.0,False
Polygonum dryandri,Polygonum dryandri,1.0,1.0,False
Polygonum strictum,Polygonum striatum,1.0,0.95,False
Polygonum coriarium,Polygonum coriarium,1.0,1.0,False
Polygonum gracilipes,Polygonum gracile,1.0,0.96,False
Polygonum emersum,Polygonum emersum,1.0,1.0,False
Polygonum emarginatum,Polygonum emarginatum,1.0,1.0,False
Polygonum lanigerum,Polygonum lanigerum,1.0,1.0,False
Polygonum sieboldi,Polygonum sieboldii,1.0,0.992592592593,True
Polypodium laciniatum,Polypodium laciniatum,1.0,1.0,False
Polypogon viridis,Polypogon viridis,1.0,1.0,False
Polypogon litoralis,Polypogon littoralis,1.0,0.976666666667,False
Polypogon monspeliensis,Polypogon monspeliensis,1.0,1.0,False
Polypogon maritimus,Polypogon maritimus,1.0,1.0,False
Pometia pinnata,Pometia pinnata,1.0,1.0,False
Pometia tomentosa,Pometia tomentosa,1.0,1.0,False
Pometia ternata,Pometia ternata,1.0,1.0,False
Poncirus trifoliata,Poncirus trifoliata,1.0,1.0,False
Poponax attenuata,Poponax attenuata,1.0,1.0,False
Populus caspica,Populus caspica,1.0,1.0,False
Populus ussuriensis,Populus ussuriensis,1.0,1.0,False
Populus diversifolia,Populus diversifolia,1.0,1.0,False
Populus glandulosa,Populus glandulosa,1.0,1.0,False
Populus villosa,Populus villosa,1.0,1.0,False
Populus euphratica,Populus euphratica,1.0,1.0,False
Populus pyramidalis,Populus pyramidalis,1.0,1.0,False
Populus australis,Populus australis,1.0,1.0,False
Populus koreana,Populus koreana,1.0,1.0,False
Populus bolleana,Populus bolleana,1.0,1.0,False
Populus fastigiata,Populus fastigiata,1.0,1.0,False
Populus ontariensis,Populus ontariensis,1.0,1.0,False
Populus macrocarpa,Populus macrocarpa,1.0,1.0,False
Populus sosnowskyi,Populus sosnowskyi,1.0,1.0,False
Populus deltoides,Populus deltoides,1.0,1.0,False
Populus pendula,Populus pendula,1.0,1.0,False
Populus balsamifera,Populus balsamifera,1.0,1.0,False
Populus longifolia,Populus longifolia,1.0,1.0,False
Populus silvestrii,Populus silvestrii,1.0,1.0,False
Populus caudina,Populus caudina,1.0,1.0,False
Populus grandidentata,Populus grandidentata,1.0,1.0,False
Populus grisea,Populus grisea,1.0,1.0,False
Populus cordata,Populus cordata,1.0,1.0,False
Populus suaveolens,Populus suaveolens,1.0,1.0,False
Populus laurifolia,Populus laurifolia,1.0,1.0,False
Populus woobstii,Populus wobstii,1.0,0.966666666667,False
Populus hudsoniana,Populus hudsoniana,1.0,1.0,False
Populus bonatii,Populus bonatii,1.0,1.0,False
Populus duclouxiana,Populus duclouxiana,1.0,1.0,False
Populus latifolia,Populus latifolia,1.0,1.0,False
Populus angustifolia,Populus angustifolia,1.0,1.0,False
Populus trichocarpa,Populus trichocarpa,1.0,1.0,False
Populus canescens,Populus canescens,1.0,1.0,False
Populus serotina,Populus serotina,1.0,1.0,False
Populus macrophylla,Populus macrophylla,1.0,1.0,False
Populus pruinosa,Populus pruinosa,1.0,1.0,False
Populus maximowiczii,Populus maximowiczii,1.0,1.0,False
Populus flexibilis,Populus flexibilis,1.0,1.0,False
Populus fremontii,Populus fremontii,1.0,1.0,False
Populus atheniensis,Populus atheniensis,1.0,1.0,False
Populus graeca,Populus graeca,1.0,1.0,False
Populus canadensis,Populus canadensis,1.0,1.0,False
Populus tristis,Populus tristis,1.0,1.0,False
Populus hispida,Populus hispida,1.0,1.0,False
Populus kanjilaliana,Populus kanjilaliana,1.0,1.0,False
Populus ariana,Populus ariana,1.0,1.0,False
Populus regenerata,Populus regenerata,1.0,1.0,False
Populus przewalskii,Populus przewalskii,1.0,1.0,False
Populus hastata,Populus hastata,1.0,1.0,False
Populus pseudobalsamifera,Populus pseudobalsamifera,1.0,1.0,False
Populus monticola,Populus monticola,1.0,1.0,False
Populus davidiana,Populus davidiana,1.0,1.0,False
Populus coloradensis,Populus coloradensis,1.0,1.0,False
Populus palmata,Populus palmata,1.0,1.0,False
Populus alba,Populus alba,1.0,1.0,False
Populus rotundifolia,Populus rotundifolia,1.0,1.0,False
Populus hudsonica,Populus hudsonica,1.0,1.0,False
Populus bachofenii,Populus bachofenii,1.0,1.0,False
Populus trepida,Populus trepida,1.0,1.0,False
Populus afghanica,Populus afghanica,1.0,1.0,False
Populus sibirica,Populus sibirica,1.0,1.0,False
Populus litwinowiana,Populus litwinowiana,1.0,1.0,False
Populus nigra,Populus nigra,1.0,1.0,False
Populus fremonti,Populus fremontii,1.0,0.992592592593,True
Populus intermedia,Populus intermedia,1.0,1.0,False
Populus nivea,Populus nivea,1.0,1.0,False
Populus adenopoda,Populus adenopoda,1.0,1.0,False
Populus thevestina,Populus thevestina,1.0,1.0,False
Populus croatica,Populus croatica,1.0,1.0,False
Populus illicitana,Populus illicitana,1.0,1.0,False
Populus tremula,Populus tremula,1.0,1.0,False
Populus pannonica,Populus pannonica,1.0,1.0,False
Populus tremuloides,Populus tremuloides,1.0,1.0,False
Populus simonii,Populus simonii,1.0,1.0,False
Porophyllum punctatum,Porophyllum punctatum,1.0,1.0,False
Porrum sphaerocephalum,Porrum sphaerocephaluon,1.0,1.0,False
Portulaca mendocinensis,Portulaca mendocinensis,1.0,1.0,False
Portulaca sativa,Portulaca sativa,1.0,1.0,False
Portulaca granulatostellulata,Portulaca granulatostellulata,1.0,1.0,False
Portulaca oleracea,Portulaca oleracea,1.0,1.0,False
Portulaca papillatostellulata,Portulaca papillatostellulata,1.0,1.0,False
Portulaca grandiflora,Portulaca grandiflora,1.0,1.0,False
Portulaca nicaraguensis,Portulaca nicaraguensis,1.0,1.0,False
Portulaca intraterranea,Portulaca intraterranea,1.0,1.0,False
Portulaca fosbergii,Portulaca fosbergii,1.0,1.0,False
Portulaca suffruticosa,Portulaca suffruticosa,1.0,1.0,False
Portulaca parvifolia,Portulaca parvifolia,1.0,1.0,False
Portulaca macrantha,Portulaca macrantha,1.0,1.0,False
Portulaca pilosa,Portulaca pilosa,1.0,1.0,False
Portulaca howellii,Portulaca howellii,1.0,1.0,False
Portulaca lutea,Portulaca lutea,1.0,1.0,False
Portulaca marginata,Portulaca marginata,1.0,1.0,False
Portulaca sclerocarpa,Portulaca sclerocarpa,1.0,1.0,False
Portulaca nitida,Portulaca nitida,1.0,1.0,False
Potamogeton zizii,Potamogeton zizii,1.0,1.0,False
Potamogeton zosteraceus,Potamogeton zosteraceus,1.0,1.0,False
Potamogeton pauciflorus,Potamogeton paucifolius,1.0,0.962424242424,False
Potamogeton distinctus,Potamogeton distinctus,1.0,1.0,False
Potamogeton perfoliatus,Potamogeton perfoliatus,1.0,1.0,False
Potamogeton pedersenii,Potamogeton pedersenii,1.0,1.0,False
Potamogeton vaginalis,Potamogeton vaginatus,1.0,0.940740740741,False
Potamogeton gracilis,Potamogeton gracilis,1.0,1.0,False
